match_id,date,home,away,hgoals,agoals,side,xg,league,season
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.149008512496948,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.109105855226517,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.071809582412243,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.06326100230217,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.077748604118824,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.016996612772346,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.045088145881891,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.01984697021544,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.033328764140606,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.058255176991224,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.052366752177477,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.761168837547302,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.029093619436026,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.016753934323788,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.056393161416054,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.012149668298662,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.11506050080061,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.081230312585831,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.056869931519032,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,h,0.027944376692176,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,a,0.015647886320949,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,a,0.071835070848465,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,a,0.072950005531311,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,a,0.068329818546772,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,a,0.072001308202744,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,a,0.037209790199995,EPL,2016
470,2016-08-15T23:00:00Z,Chelsea,West Ham,2,1,a,0.112549833953381,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.034778762608767,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.106519855558872,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.014366386458278,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.06711994856596,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.02794593013823,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.022833712399006,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.761168837547302,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.1124102845788,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.09752282500267,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.018139781430364,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.035229034721851,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,h,0.069265887141228,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.05235380679369,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.079997822642326,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.079587072134018,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.058585457503796,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.032050680369139,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.026863804087043,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.039349999278784,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.034974161535502,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.018511669710279,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.072101093828678,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.020532917231321,EPL,2016
471,2016-08-19T23:00:00Z,Manchester United,Southampton,2,0,a,0.085853829979897,EPL,2016
